du-id,measTimeStampRf,nrCellIdentity,RRU.PrbUsedDl,targetTput,DRB.UEThpDl,x,y,RF.serving.RSRP,RF.serving.RSRQ,RF.serving.RSSINR,nbCellIdentity_0,nbCellIdentity_1,nbCellIdentity_2,nbCellIdentity_3,nbCellIdentity_4,rsrp_nb0,rsrq_nb0,rssinr_nb0,rsrp_nb1,rsrq_nb1,rssinr_nb1,rsrp_nb2,rsrq_nb2,rssinr_nb2,rsrp_nb3,rsrq_nb3,rssinr_nb3,rsrp_nb4,rsrq_nb4,rssinr_nb4,Viavi.UE.anomalies,ue-id
1003,2021-06-25T11:42:36.445,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1009,2021-06-25T11:42:36.455,c9/N77,59.0,0.1,0.1,-1485.0,-855.0,-118.0823889492,-40.7934837854,14.1463985036,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-120.0870871869,-40.7944638999,12.1417002659,-120.8594269719,-40.7949797655,11.3693604809,-122.5551099771,-40.7964917787,9.6736774757,-122.7378393511,-40.7966927486,9.4909481017,-125.961596943,-40.8020584253,6.2671905098,0,Waiting passenger 5
1013,2021-06-25T11:42:36.455,c13/B13,45.0,0.3,0.1603551502,2339.4,-1001.0,-92.4359882842,-10.7963652412,29.7927991686,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.3104980402,-10.8093947715,23.9182894126,-90.4312900464,-10.794682521,31.7974974064,-99.6633904904,-10.8158032491,22.5653969624,-100.0669619449,-10.8181324128,22.1618255079,-102.4491468561,-10.8372636975,19.7796405967,0,Train passenger 3
1001,2021-06-25T11:42:36.455,c1/B13,30.0,0.75,0.1350623714,276.8,-2.0,-84.5833999251,-10.7925592672,37.6453875277,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-90.4579096811,-10.7947001609,31.7708777717,-82.5787016873,-10.7922831691,39.6500857655,-93.6169744573,-10.7977869974,28.6118129955,-93.648258539,-10.79783016,28.5805289138,-96.9103440891,-10.8045563684,25.3184433637,0,Car-2
1003,2021-06-25T11:42:36.455,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1003,2021-06-25T11:42:36.455,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1006,2021-06-25T11:42:36.455,c6/B13,62.0,0.25,0.25,-232.1486540275,761.2351510442,-88.1629142511,-10.7935150575,34.0658732017,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.0374240071,-10.7983938691,28.1913634457,-86.1582160133,-10.7928856428,36.0705714395,-91.7813558688,-10.7957284844,30.447431584,-93.7514610946,-10.7979747702,28.4773263582,-96.4347332642,-10.8032361813,25.7940541886,0,Pedestrian-2
1013,2021-06-25T11:42:36.465,c13/N77,76.0,0.3,0.3,2243.3,-1009.0,-89.1163381419,-10.7939329364,33.1124493109,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-91.1210363797,-10.7951763444,31.1077510731,-96.9955461357,-10.8048084759,25.2332413171,-97.1497336007,-10.805277434,25.0790538521,-97.5692443368,-10.8066406586,24.659543116,-100.2013263927,-10.8189568625,22.0274610601,0,Train passenger 2
1002,2021-06-25T11:42:36.465,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1003,2021-06-25T11:42:36.465,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1001,2021-06-25T11:42:36.485,c1/B13,30.0,0.75,0.1216264242,5.0,-426.2,-88.3294436612,-10.7935815975,33.8993437916,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-94.2039534173,-10.7986509304,28.0248340355,-86.3247454235,-10.7929275875,35.9040420293,-92.6099390677,-10.7965511965,29.6188483851,-94.1890028199,-10.7986274478,28.0397846329,-94.290943857,-10.7987891769,27.9378435958,0,Car-4
1013,2021-06-25T11:42:36.485,c13/N77,76.0,0.3,0.3,2243.1,-1009.0,-89.1134265299,-10.7939315156,33.1153609229,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-91.1181247676,-10.7951740908,31.1106626852,-96.9926345236,-10.804799779,25.2361529292,-97.1486181145,-10.8052739813,25.0801693383,-97.5682315735,-10.806637207,24.6605558793,-100.2007739634,-10.8189534206,22.0280134894,0,Train passenger 2
1009,2021-06-25T11:42:36.495,c9/B13,45.0,0.1,0.0797058314,-1622.0,-1334.0,-117.5636378775,-40.793295645,14.6651495753,c9/N77,c10/B13,c9/B2,c2/B13,c8/B13,-115.5589396398,-40.7927473338,16.669847813,-121.4404220543,-40.7954329453,10.7883653985,-123.4381476335,-40.7975461426,8.7906398193,-126.6365595574,-40.8037788481,5.5922278954,-128.2416066243,-40.8091186172,3.9871808285,0,Waiting passenger 10
1002,2021-06-25T11:42:36.505,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1001,2021-06-25T11:42:36.515,c1/B13,30.0,0.75,0.1351975539,275.6,-2.0,-84.5457138513,-10.7925528153,37.6830736015,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-90.4202236073,-10.7946752194,31.8085638455,-82.5410156135,-10.7922791024,39.6877718393,-93.6263969142,-10.7977999649,28.6023905386,-93.6576134386,-10.7978431274,28.5711740142,-96.9081476794,-10.8045499343,25.3206397734,0,Car-2
1006,2021-06-25T11:42:36.515,c6/B13,62.0,0.25,0.25,-232.1736247672,761.218523893,-88.1634891753,-10.7935152828,34.0652982775,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.0379989314,-10.7983947397,28.1907885215,-86.1587909376,-10.7928857849,36.0699965152,-91.7809585771,-10.7957281263,30.4478288757,-93.7513670351,-10.7979746368,28.4774204177,-96.4349043398,-10.8032366307,25.793883113,0,Pedestrian-2
1003,2021-06-25T11:42:36.515,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1009,2021-06-25T11:42:36.525,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1004,2021-06-25T11:42:36.525,c4/B2,83.0,0.25,0.25,1418.8222134428,-616.2157527011,-97.0270803782,-10.8049030411,25.2017070746,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4238177742,-10.8032075427,25.8049696786,-91.1525706221,-10.795200849,31.0762168307,-89.1478723844,-10.7939483855,33.0809150684,-103.1992895273,-10.8457800901,19.0294979255,-103.9543927434,-10.8559531844,18.2743947094,0,Pedestrian-3
1010,2021-06-25T11:42:36.535,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1003,2021-06-25T11:42:36.535,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1009,2021-06-25T11:42:36.535,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1013,2021-06-25T11:42:36.535,c13/B13,45.0,0.3,0.1604090988,2338.6,-1001.0,-92.4259530012,-10.7963547387,29.8028344516,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.3004627572,-10.8093542726,23.9283246956,-90.4212547634,-10.794675899,31.8075326894,-99.6591510438,-10.8157799059,22.569636409,-100.0630988693,-10.8181090822,22.1656885835,-102.4469151698,-10.8372404694,19.781872283,0,Train passenger 3
1006,2021-06-25T11:42:36.535,c6/B13,62.0,0.25,0.25,-232.1819483471,761.2129815093,-88.1636808097,-10.7935153579,34.0651066431,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.0381905658,-10.79839503,28.190596887,-86.158982572,-10.7928858322,36.0698048808,-91.7808261428,-10.795728007,30.44796131,-93.7513356842,-10.7979745924,28.4774517686,-96.434961365,-10.8032367805,25.7938260878,0,Pedestrian-2
1009,2021-06-25T11:42:36.545,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1013,2021-06-25T11:42:36.545,c13/N77,76.0,0.3,0.3,2242.5,-1009.0,-89.1046860098,-10.7939272562,33.124101443,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-91.1093842475,-10.7951673346,31.1194032053,-96.9838940036,-10.8047737062,25.2448934492,-97.1452708854,-10.8052636262,25.0835165674,-97.5651927276,-10.8066268551,24.6635947252,-100.1991167236,-10.8189430981,22.0296707293,0,Train passenger 2
1013,2021-06-25T11:42:36.555,c13/B13,45.0,0.3,0.1604545924,2338.4,-1004.0,-92.4174904929,-10.796345901,29.8112969599,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.292000249,-10.8093201933,23.9367872038,-90.4127922552,-10.7946703267,31.8159951976,-99.6628126277,-10.8158000659,22.5659748251,-100.0557650872,-10.8180648473,22.1730223656,-102.4550012458,-10.837324688,19.773786207,0,Train passenger 1
1002,2021-06-25T11:42:36.555,c2/B13,91.0,0.75,0.4298207598,-993.0,-710.2,-82.7332613384,-10.7923002217,39.4955261145,c2/B2,c2/N77,c3/B13,c10/B13,c8/B13,-88.6077710944,-10.7936986632,33.6210163584,-80.7285631006,-10.7921198907,41.5002243522,-95.2205534692,-10.8004527606,27.0082339836,-95.3875705718,-10.8007911636,26.841216881,-95.5329703155,-10.8010965284,26.6958171373,0,Car-1
1006,2021-06-25T11:42:36.565,c6/B13,62.0,0.25,0.25,-232.194433717,761.2046679337,-88.1639682548,-10.7935154706,34.064819198,c6/B2,c6/N77,c7/B13,c1/B13,c5/B13,-94.0384780109,-10.7983954653,28.1903094419,-86.1592700171,-10.7928859032,36.0695174357,-91.7806274879,-10.795727828,30.4481599649,-93.75128866,-10.7979745257,28.4774987928,-96.4350469028,-10.8032370052,25.79374055,0,Pedestrian-2
1003,2021-06-25T11:42:36.565,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1009,2021-06-25T11:42:36.565,c9/N77,52.0,0.1,0.1,-1593.0,-877.0,-116.1587028855,-40.7928857631,16.0700845673,c9/B13,c2/N77,c8/N77,c10/N77,c9/B2,-118.1634011233,-40.7935152483,14.0653863295,-122.0726148813,-40.7959999879,10.1561725715,-122.617992568,-40.7965599873,9.6107948848,-123.0422873929,-40.7970469286,9.1865000599,-124.0379108793,-40.7983946064,8.1908765735,0,Waiting passenger 6
1003,2021-06-25T11:42:36.565,c3/B13,45.0,0.1,0.0762489171,-512.0,-913.0,-118.2297170673,-40.7935414439,13.9990703855,c3/N77,c2/B13,c3/B2,c10/B13,c1/B13,-116.2250188296,-40.7929022759,16.0037686232,-119.3639853736,-40.7940573339,12.8648020792,-124.1042268234,-40.7984958079,8.1245606294,-125.3744722924,-40.8007641525,6.8543151604,-126.1315516671,-40.8024668337,6.0972357857,0,Waiting passenger 1
1001,2021-06-25T11:42:36.565,c1/B13,30.0,0.25,0.1330775345,30.8215361056,-293.4238594167,-85.1367379276,-10.792660736,37.0920495252,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.0112476837,-10.7950924037,31.2175397691,-83.1320396899,-10.7923471268,39.0967477629,-94.1484313744,-10.7985641284,28.0803560784,-94.2492717827,-10.798722606,27.9795156701,-94.8350022571,-10.7997194358,27.3937851957,0,Pedestrian-1
1002,2021-06-25T11:42:36.565,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1002,2021-06-25T11:42:36.575,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1002,2021-06-25T11:42:36.575,c2/N77,50.0,0.1,0.1,-570.0,-841.0,-115.5031221937,-40.7927353966,16.7256652591,c2/B13,c3/N77,c2/B2,c10/N77,c1/N77,-117.5078204315,-40.7932767077,14.7209670213,-117.8386946369,-40.7933926021,14.3900928159,-123.3823301875,-40.79747297,8.8464572653,-123.5875694902,-40.7977467095,8.6412179626,-123.867047551,-40.7981408596,8.3617399018,0,Waiting passenger 7
1004,2021-06-25T11:42:36.585,c4/B2,83.0,0.25,0.25,1418.7972427031,-616.1991255499,-97.0266894598,-10.8049018646,25.202097993,c13/B2,c4/B13,c4/N77,c12/B2,c5/B2,-96.4242280851,-10.803208618,25.8045593677,-91.1521797038,-10.7952005441,31.076607749,-89.147481466,-10.7939481933,33.0813059868,-103.1993062011,-10.845780296,19.0294812517,-103.9542200204,-10.8559506522,18.2745674324,0,Pedestrian-3
1010,2021-06-25T11:42:36.595,c10/N77,48.0,0.1,0.1,-1269.0,-1344.0,-114.8015886427,-40.7925977416,17.4271988101,c10/B13,c9/N77,c10/B2,c2/N77,c3/N77,-116.8062868805,-40.7930583283,15.4225005724,-120.7779321318,-40.7949209066,11.450855321,-122.6807966365,-40.7966291026,9.5479908163,-122.8330111327,-40.7968008142,9.3957763201,-124.9749387341,-40.7999781167,7.2538487187,0,Waiting passenger 8
1001,2021-06-25T11:42:36.595,c1/B13,30.0,0.75,0.1353787136,274.0,-2.0,-84.4952103978,-10.7925442564,37.7335770551,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-90.3697201538,-10.7946421324,31.859067299,-82.49051216,-10.7922737077,39.7382752928,-93.638959994,-10.7978172984,28.5898274588,-93.6700866694,-10.7978604607,28.5587007834,-96.9052322621,-10.804541399,25.3235551907,0,Car-2
1001,2021-06-25T11:42:36.595,c1/B13,30.0,0.75,0.1217875202,5.0,-424.0,-88.2845229582,-10.7935633966,33.9442644946,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-94.1590327143,-10.7985806169,28.0697547385,-86.2798247205,-10.7929161143,35.9489627323,-92.6366886029,-10.7965804578,29.5920988499,-94.1925443219,-10.7986330031,28.0362431309,-94.2944032308,-10.7987947319,27.934384222,0,Car-4
1009,2021-06-25T11:42:36.595,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1002,2021-06-25T11:42:36.605,c2/B13,91.0,0.75,0.4295279843,-993.0,-711.2,-82.7601673613,-10.7923032528,39.4686200915,c2/B2,c2/N77,c3/B13,c10/B13,c8/B13,-88.6346771173,-10.7937103826,33.5941103355,-80.7554691236,-10.7921218011,41.4733183292,-95.2166577939,-10.8004450213,27.0121296589,-95.3785930936,-10.8007726416,26.8501943592,-95.5394313077,-10.8011103358,26.6893561451,0,Car-1
1003,2021-06-25T11:42:36.605,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1001,2021-06-25T11:42:36.605,c1/B13,30.0,0.75,0.1218022066,5.0,-423.8,-88.2804277227,-10.7935617467,33.9483597301,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-94.1549374787,-10.7985742427,28.0738499741,-86.2757294849,-10.7929150742,35.9530579679,-92.6391164802,-10.7965831226,29.5896709726,-94.1928691062,-10.7986335128,28.0359183466,-94.2947204866,-10.7987952416,27.9340669662,0,Car-4
1009,2021-06-25T11:42:36.615,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1001,2021-06-25T11:42:36.615,c1/B13,30.0,0.75,0.1354241684,273.6,-2.0,-84.4825385818,-10.7925421245,37.746248871,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-90.3570483378,-10.7946338907,31.871739115,-82.477840344,-10.7922723639,39.7509471088,-93.6421007182,-10.7978216395,28.5866867346,-93.6732049721,-10.7978648018,28.5555824808,-96.9045057555,-10.804539273,25.3242816973,0,Car-2
1003,2021-06-25T11:42:36.615,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
1002,2021-06-25T11:42:36.615,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1013,2021-06-25T11:42:36.615,c13/N77,76.0,0.3,0.3,2241.8,-1009.0,-89.0944779437,-10.7939222924,33.1343095091,c13/B13,c13/B2,c4/N77,c12/N77,c5/N77,-91.0991761814,-10.7951594613,31.1296112714,-96.9736859375,-10.8047433219,25.2551015153,-97.1413643229,-10.8052515507,25.0874231299,-97.5616463532,-10.8066147834,24.6671410996,-100.1971833688,-10.8189310606,22.031604084,0,Train passenger 2
1009,2021-06-25T11:42:36.625,c9/B13,45.0,0.1,0.065244493,-1421.0,-964.0,-120.3798277805,-40.7946487236,11.8489596723,c9/N77,c2/B13,c10/B13,c8/B13,c9/B2,-118.3751295428,-40.7936003024,13.85365791,-122.8457359437,-40.796815443,9.3830515091,-123.4232974011,-40.7975265833,8.8054900517,-125.6833827318,-40.8014233416,6.545404721,-126.2543375366,-40.8027719728,5.9744499162,0,Waiting passenger 4
1001,2021-06-25T11:42:36.625,c1/B13,30.0,0.25,0.1330744531,30.8178051531,-293.4536265125,-85.137596971,-10.7926609038,37.0911904818,c1/B2,c1/N77,c3/B13,c4/B13,c2/B13,-91.0121067271,-10.7950930523,31.2166807257,-83.1328987333,-10.7923472325,39.0958887195,-94.1481196379,-10.7985636442,28.0806678149,-94.2492131343,-10.7987225127,27.9795743185,-94.8348846777,-10.7997192219,27.3939027751,0,Pedestrian-1
1001,2021-06-25T11:42:36.625,c1/B13,30.0,0.75,0.1354469206,273.4,-2.0,-84.4761957441,-10.7925410597,37.7525917087,c1/B2,c1/N77,c4/B13,c5/B13,c6/B13,-90.3507055001,-10.7946297744,31.8780819527,-82.4714975064,-10.7922716927,39.7572899464,-93.6436710724,-10.7978238113,28.5851163804,-93.6747641215,-10.7978669735,28.5540233313,-96.9041428547,-10.8045382111,25.3246445981,0,Car-2
1013,2021-06-25T11:42:36.625,c13/B13,45.0,0.3,0.1605019257,2337.7,-1004.0,-92.4086857985,-10.7963367242,29.8201016543,c13/B2,c13/N77,c4/B13,c12/B13,c5/B13,-98.2831955545,-10.8092848061,23.9455918983,-90.4039875607,-10.7946645405,31.8247998921,-99.6591051841,-10.8157796535,22.5696822687,-100.0523784922,-10.8180444455,22.1764089607,-102.4530524435,-10.8373043765,19.7757350093,0,Train passenger 1
1002,2021-06-25T11:42:36.635,c2/N77,58.0,0.1,0.1,-1010.0,-1024.0,-117.7378034374,-40.7933563233,14.4909840154,c2/B13,c10/N77,c3/N77,c9/N77,c2/B2,-119.7425016751,-40.7942617113,12.4862857777,-119.9560424328,-40.7943851132,12.27274502,-122.5711586077,-40.7965090929,9.6576288451,-123.1446579317,-40.7971717025,9.0841295211,-125.6170114312,-40.8012777382,6.6117760216,0,Waiting passenger 3
1003,2021-06-25T11:42:36.635,c3/B13,45.0,0.1,0.0813449499,-415.0,-1365.0,-117.2490195466,-40.793192014,14.9797679062,c3/N77,c3/B2,c10/B13,c2/B13,c11/B13,-115.2443213089,-40.7926820098,16.984466144,-123.1235293026,-40.7971457088,9.1052581502,-123.301019804,-40.7973680447,8.9277676488,-124.9250413616,-40.7998849226,7.3037460912,-125.2841624356,-40.8005801135,6.9446250172,0,Waiting passenger 2
1003,2021-06-25T11:42:36.645,c3/N77,56.0,0.1,0.1,-594.0,-981.0,-117.2209815512,-40.7931831377,15.0078059016,c2/N77,c3/B13,c10/N77,c1/N77,c3/B2,-117.4979036229,-40.7932733685,14.7308838299,-119.2256797889,-40.7939869875,13.0031076639,-122.3730509717,-40.7962997726,9.8557364811,-124.9194795942,-40.7998746009,7.3093078586,-125.1001895449,-40.8002168125,7.1285979079,0,Waiting passenger 9
